,households,latitude,longitude,median_house_value,median_income,ocean_proximity,population,total_bedrooms,total_rooms,House_Age
16855,247,37.62,-122.42,317900,4.4091,4,671,256.0,1538,1
16856,696,37.62,-122.41,242700,3.2216,4,1807,758.0,3119,1
16857,911,37.62,-122.4,253000,3.1058,4,2249,921.0,3586,1
16858,1046,37.63,-122.41,242500,2.639,4,2720,1055.0,4220,1
16859,19,37.64,-122.42,212500,2.225,4,68,20.0,98,1
16860,901,37.63,-122.43,144200,3.5214,4,1447,997.0,2748,1
16861,12,37.63,-122.42,275000,2.375,4,30,11.0,66,1
16862,287,37.63,-122.41,228500,4.2262,4,878,275.0,1252,1
16863,217,37.63,-122.41,229100,3.0,4,602,226.0,865,1
16864,335,37.62,-122.4,224200,4.0238,4,1064,362.0,1619,1
16865,247,37.64,-122.41,215400,4.4464,4,921,268.0,1204,1
16866,545,37.61,-122.4,318400,3.1628,4,1077,549.0,2084,1
16867,566,37.6,-122.38,265100,3.3632,4,1867,590.0,2577,1
16868,459,37.6,-122.39,273100,2.56,4,1225,499.0,1770,1
16869,255,37.61,-122.41,336400,5.7398,4,705,262.0,1602,1
16870,300,37.61,-122.41,347400,4.7381,4,847,303.0,1934,1
16871,817,37.6,-122.41,412000,4.1364,4,1915,834.0,4424,1
16872,563,37.6,-122.42,405100,5.8783,4,1542,565.0,3562,1
16873,395,37.6,-122.41,466900,6.3719,4,1128,402.0,2754,1
16874,621,37.59,-122.41,450000,6.2946,4,1717,622.0,3931,1
16875,356,37.59,-122.41,422400,5.6493,4,894,383.0,2401,1
16876,1074,37.6,-122.4,369300,3.5817,4,2558,1134.0,5351,1
16877,210,37.6,-122.4,420300,6.221,4,530,203.0,1380,1
16878,379,37.6,-122.39,387100,4.652,4,986,384.0,2304,1
16881,479,37.59,-122.4,500001,6.2306,4,1163,477.0,2754,1
16882,788,37.59,-122.38,457700,3.0744,4,1581,844.0,3052,1
16883,317,37.59,-122.38,459200,4.6628,4,837,348.0,2089,1
16884,892,37.58,-122.39,500001,7.8997,4,2314,852.0,6026,1
16886,303,37.59,-122.39,500001,6.0374,4,813,299.0,2064,1
16887,76,37.57,-122.39,450000,6.4865,4,185,83.0,520,1
16888,3,37.6,-122.37,350000,5.048,4,11,3.0,15,1
16889,1113,37.59,-122.37,353800,3.4412,4,2156,1196.0,4645,1
16890,270,37.59,-122.38,378100,5.7837,4,613,266.0,1657,1
16891,376,37.59,-122.37,500000,5.7245,4,963,403.0,2272,1
16892,357,37.58,-122.37,500000,4.4,4,917,361.0,2188,1
16893,243,37.58,-122.38,500001,8.4704,4,671,226.0,1704,1
16894,303,37.58,-122.38,500001,6.471,4,772,299.0,2039,1
16895,571,37.58,-122.36,374200,5.0756,4,1324,595.0,3084,1
16896,692,37.58,-122.36,434000,4.0987,4,1468,734.0,3325,1
16897,428,37.58,-122.37,500001,4.7404,4,967,432.0,2506,1
16898,276,37.58,-122.37,500001,4.5486,4,665,290.0,1900,1
16899,288,37.59,-122.34,386400,5.6206,4,736,269.0,1395,1
16900,425,37.58,-122.33,359900,4.7917,4,992,468.0,2362,1
16901,698,37.58,-122.34,372200,3.8413,4,1622,743.0,2784,1
16902,471,37.58,-122.35,410800,4.0855,4,1081,458.0,2495,1
16903,718,37.59,-122.36,350600,3.5125,4,1352,854.0,2638,1
16904,1536,37.58,-122.35,345000,3.3469,4,2129,1564.0,5039,1
16905,231,37.58,-122.35,375000,2.8393,4,396,246.0,854,1
16906,555,37.57,-122.34,433800,4.2407,4,1254,616.0,2647,1
16907,308,37.57,-122.35,500001,4.97,4,800,345.0,2059,1
16908,279,37.58,-122.37,500001,12.4291,4,810,313.0,2697,1
16909,207,37.57,-122.36,500001,10.7339,4,588,205.0,1774,1
16910,511,37.56,-122.36,500001,15.0001,4,1512,540.0,4684,1
16911,846,37.56,-122.37,500001,11.6833,4,2440,874.0,7189,1
16912,391,37.56,-122.34,500001,12.6417,4,1139,391.0,3562,1
16913,504,37.55,-122.34,500001,13.3913,4,1507,518.0,4470,1
16914,700,37.54,-122.36,500001,10.1675,4,2165,747.0,6184,1
16915,201,37.56,-122.35,500001,14.4219,4,519,191.0,1659,1
16916,374,37.57,-122.34,500001,7.0422,4,967,408.0,2635,1
16917,359,37.57,-122.34,500001,8.2598,4,876,373.0,2547,1
16918,274,37.57,-122.35,500001,10.4286,4,784,269.0,2170,1
16919,846,37.57,-122.34,300000,3.9728,4,1691,949.0,3751,1
16920,606,37.57,-122.33,318400,3.1111,4,1301,621.0,2543,1
16921,896,37.57,-122.33,290000,3.4333,4,1453,876.0,3085,1
16922,1447,37.58,-122.33,287900,3.4836,4,2518,1481.0,5144,1
16923,685,37.58,-122.33,285400,3.38,4,1534,736.0,2784,1
16924,656,37.6,-122.31,273000,3.6811,3,1958,726.0,3225,1
16925,424,37.58,-122.31,258300,3.9696,3,1141,442.0,1990,1
16926,251,37.57,-122.31,267300,4.1875,4,845,236.0,1165,1
16927,401,37.58,-122.33,233100,2.7474,4,1573,422.0,1772,1
16928,588,37.57,-122.32,237900,3.2891,4,2377,614.0,2574,1
16929,793,37.57,-122.32,234800,3.2285,4,2626,819.0,3384,1
16930,145,37.57,-122.32,256300,2.9934,4,318,148.0,499,1
16931,629,37.57,-122.31,292600,3.7422,4,1603,676.0,3157,1
16932,194,37.56,-122.32,250000,2.8571,4,355,173.0,537,1
16933,597,37.57,-122.33,283300,3.625,4,1112,643.0,2126,1
16934,243,37.56,-122.32,237500,3.8317,4,377,287.0,1150,0
16935,1496,37.56,-122.33,500001,3.4902,4,2400,1619.0,6394,1
16936,288,37.56,-122.32,500001,5.549,4,691,299.0,2016,1
16937,654,37.56,-122.32,415000,3.162,4,1283,704.0,2339,1
16938,251,37.56,-122.33,500001,10.0743,4,644,245.0,1975,1
16939,410,37.55,-122.32,500001,4.6406,4,1050,433.0,2501,1
16940,309,37.55,-122.33,500001,9.3694,4,870,332.0,2565,1
16941,324,37.55,-122.34,500001,6.9533,4,843,328.0,2465,1
16942,482,37.56,-122.31,356900,3.9688,4,1126,494.0,2351,1
16943,166,37.55,-122.31,296400,3.25,4,371,183.0,900,1
16944,263,37.55,-122.32,369700,4.8068,4,607,266.0,1437,1
16945,370,37.55,-122.32,397100,4.4583,4,849,411.0,2151,1
16946,319,37.55,-122.33,500001,6.1349,4,827,312.0,2199,1
16947,656,37.54,-122.32,407200,5.0774,4,1608,692.0,3661,1
16948,458,37.53,-122.34,464600,7.3081,4,1354,481.0,3339,1
16949,725,37.53,-122.33,413000,6.7042,4,1784,760.0,4493,1
16950,319,37.53,-122.35,453100,7.7743,4,905,305.0,2169,1
16951,550,37.52,-122.34,411200,6.6959,4,1747,560.0,3559,1
16952,352,37.53,-122.33,458500,4.0417,4,769,383.0,1729,1
16953,1032,37.52,-122.32,480800,6.3892,4,2557,1034.0,6645,1
16954,221,37.53,-122.3,376600,5.4351,4,535,215.0,1338,1
16955,306,37.53,-122.3,384200,6.0,4,751,308.0,1833,1
16956,157,37.53,-122.3,376800,5.3261,4,429,171.0,984,1
16957,262,37.52,-122.31,457200,6.8336,4,659,262.0,1817,1
16958,185,37.53,-122.31,379100,5.9539,4,508,191.0,1160,1
16959,987,37.54,-122.3,340500,2.9405,4,1758,1097.0,4292,1
16960,371,37.53,-122.3,337800,4.5116,4,984,366.0,1748,1
16961,215,37.53,-122.29,368200,5.012,4,419,190.0,839,1
16962,205,37.54,-122.31,396900,5.539,4,492,220.0,1222,1
16963,402,37.54,-122.31,388200,4.75,4,952,397.0,2444,1
16964,267,37.53,-122.31,361700,4.6125,4,676,269.0,1608,1
16965,443,37.53,-122.32,387100,5.779,4,1183,464.0,2795,1
16966,851,37.55,-122.31,354100,3.9722,4,1877,933.0,3931,1
16967,284,37.54,-122.31,393800,4.163,4,660,281.0,1340,1
16968,417,37.54,-122.31,385400,4.0726,4,975,407.0,1946,1
16969,247,37.54,-122.31,352800,3.1842,4,465,261.0,1159,1
16970,715,37.55,-122.3,342800,3.9833,4,1930,735.0,3675,1
16971,139,37.55,-122.31,272900,2.6159,4,305,140.0,507,1
16972,314,37.56,-122.31,309700,4.2955,4,815,321.0,1685,1
16973,337,37.56,-122.31,316000,4.7917,4,952,340.0,1727,1
16974,318,37.56,-122.31,330100,4.9013,4,829,301.0,1792,1
16975,297,37.56,-122.31,292900,3.32,4,701,330.0,1351,1
16976,331,37.57,-122.31,273700,4.0,4,979,305.0,1437,1
16977,394,37.57,-122.31,271100,4.6371,4,1193,477.0,2197,1
16978,370,37.57,-122.3,270900,5.033,3,1169,352.0,1973,1
16979,382,37.56,-122.3,271800,4.7344,4,1267,367.0,1962,1
16980,403,37.57,-122.3,276100,4.7917,3,1189,436.0,2406,1
16981,291,37.56,-122.29,339400,5.3683,3,846,281.0,1693,1
16982,227,37.56,-122.3,282000,5.5381,4,750,228.0,1379,1
16983,139,37.56,-122.29,289400,5.8221,3,445,140.0,805,1
16984,333,37.56,-122.3,274800,5.5184,4,945,351.0,1873,1
16985,1390,37.56,-122.29,305800,5.0353,3,2516,1467.0,6474,1
16986,807,37.55,-122.26,443800,5.9572,3,1941,814.0,4576,1
16987,408,37.55,-122.26,500001,4.7045,3,683,425.0,1321,1
16988,763,37.55,-122.27,338200,6.7474,3,1840,816.0,4789,1
16989,318,37.54,-122.26,376000,7.2477,3,770,333.0,2118,1
16990,284,37.55,-122.27,483300,8.1221,3,811,282.0,1958,1
16991,630,37.55,-122.28,375700,6.1228,3,2020,629.0,4199,1
16992,812,37.56,-122.27,292100,4.9434,3,1553,847.0,3211,1
16993,1073,37.56,-122.27,322200,5.6936,3,1810,1179.0,4921,0
16994,195,37.54,-122.26,327800,5.3247,3,395,295.0,1422,1
16995,453,37.54,-122.26,500001,9.1415,3,1607,442.0,3264,0
16996,376,37.54,-122.26,417300,6.9635,3,779,388.0,1649,0
16997,394,37.54,-122.27,438800,6.035,3,990,420.0,2140,0
16998,557,37.54,-122.27,419700,7.3644,3,1752,565.0,3913,1
16999,306,37.54,-122.27,500001,8.9083,3,905,310.0,2126,1
17000,1298,37.56,-122.26,391000,5.6683,3,3399,1342.0,7283,1
17001,1198,37.57,-122.26,404000,6.5948,3,3484,1254.0,7995,1
17002,1338,37.56,-122.25,430300,5.6396,3,3437,1406.0,7976,1
17003,866,37.55,-122.29,270100,4.39,4,2243,874.0,3789,1
17004,1268,37.54,-122.28,293200,3.9699,4,3169,1357.0,5114,1
17005,449,37.54,-122.29,293200,4.9091,4,1151,438.0,2268,1
17006,177,37.54,-122.28,294200,5.1701,4,463,180.0,991,1
17007,291,37.54,-122.29,298100,5.0081,4,761,285.0,1459,1
17008,349,37.54,-122.29,282400,4.9464,4,811,349.0,1743,1
17009,504,37.53,-122.29,310600,3.0278,4,1089,511.0,2043,1
17010,1098,37.53,-122.28,438000,4.8047,4,2593,1199.0,5417,1
17011,391,37.53,-122.28,310900,5.1207,4,970,385.0,1980,1
17012,254,37.53,-122.27,267400,3.5,4,586,230.0,1145,1
17013,958,37.53,-122.28,286700,3.5445,4,2068,1015.0,3710,1
17014,771,37.52,-122.29,388100,5.3506,4,1837,751.0,4104,1
17015,577,37.52,-122.28,397800,4.0801,4,1285,655.0,2958,1
17016,315,37.52,-122.28,435200,4.0313,4,724,355.0,1526,1
17017,373,37.52,-122.28,397900,5.4719,4,1228,357.0,2197,1
17018,615,37.52,-122.29,386800,6.8787,4,1455,603.0,3767,1
17019,395,37.52,-122.3,417000,5.5902,4,994,387.0,2769,1
17020,404,37.51,-122.3,391000,5.4322,4,1156,445.0,2789,1
17021,342,37.52,-122.3,382200,8.1039,4,871,347.0,2297,1
17022,354,37.52,-122.31,435800,7.7364,4,969,335.0,2328,1
17023,578,37.52,-122.32,419200,8.4693,4,1611,591.0,4042,1
17024,2952,37.5,-122.31,491200,4.3939,4,6266,3020.0,14034,1
17025,234,37.52,-122.27,339700,3.7,4,517,259.0,1051,1
17026,237,37.51,-122.27,414800,5.8964,4,598,224.0,1406,1
17027,518,37.51,-122.29,426400,6.1004,4,1374,520.0,3040,1
17028,157,37.52,-122.26,256300,3.0833,4,291,131.0,483,1
17029,136,37.51,-122.26,258100,5.3264,4,351,149.0,672,1
17030,180,37.51,-122.25,289400,4.8382,4,504,174.0,989,1
17031,73,37.5,-122.25,253800,4.7708,4,154,79.0,348,1
17032,761,37.51,-122.27,364900,4.5075,4,1744,793.0,3996,1
17033,1025,37.51,-122.26,323800,2.7075,4,1611,1075.0,3703,1
17034,507,37.5,-122.26,341500,3.6111,4,842,510.0,2307,1
17035,186,37.5,-122.26,360500,3.7045,4,393,186.0,878,1
17036,329,37.5,-122.25,345000,4.95,4,752,336.0,1812,1
17037,461,37.49,-122.25,349600,4.224,4,1225,477.0,2607,1
17038,510,37.49,-122.25,395500,4.6366,4,1156,521.0,2709,1
17039,735,37.49,-122.25,394700,6.142,4,1790,743.0,4420,1
17040,1115,37.5,-122.26,374800,5.6271,4,2818,1131.0,6983,1
17042,957,37.5,-122.28,431300,7.4787,4,2694,998.0,6499,1
17043,1049,37.49,-122.28,500001,6.5475,4,2626,1157.0,7335,1
17044,627,37.49,-122.28,457200,6.912,4,1638,635.0,4148,1
17045,524,37.48,-122.27,500001,8.5184,4,1392,507.0,3542,1
17046,672,37.48,-122.26,451300,5.6038,4,1805,682.0,4453,1
17047,831,37.48,-122.29,500001,7.4678,4,2009,892.0,5480,1
17048,477,37.47,-122.27,495900,6.7058,4,1235,473.0,3022,1
17049,728,37.46,-122.26,500001,7.0001,4,1996,750.0,5067,1
17050,99,37.47,-122.28,500001,6.8879,4,281,114.0,863,1
17051,171,37.47,-122.24,314100,5.1071,4,455,203.0,1183,1
17052,608,37.48,-122.25,440300,5.0863,4,1663,569.0,3507,1
17053,287,37.47,-122.24,308800,6.1244,4,689,270.0,1504,1
17054,103,37.47,-122.25,305000,5.4688,4,265,124.0,645,1
17055,487,37.47,-122.25,383200,5.9062,4,1313,515.0,3183,1
17056,400,37.48,-122.25,500001,7.1621,4,974,390.0,2743,1
17057,668,37.48,-122.24,362100,4.8966,4,1722,696.0,4126,1
17058,982,37.48,-122.24,361900,3.5322,4,2080,1027.0,4459,1
17059,407,37.48,-122.24,362700,6.2154,4,1010,407.0,2423,1
17060,594,37.49,-122.24,427600,3.7463,4,1191,590.0,2956,1
17061,909,37.49,-122.24,265600,3.8684,4,2561,950.0,4105,1
17062,370,37.48,-122.21,247200,2.8482,3,1204,340.0,1535,1
17063,345,37.49,-122.23,241700,2.3333,4,1338,329.0,840,1
17064,861,37.49,-122.21,225000,2.2746,3,2437,947.0,2528,1
17065,724,37.48,-122.22,229500,2.8058,4,3107,783.0,2570,1
17066,558,37.48,-122.22,250000,2.56,4,1564,584.0,1541,1
17067,102,37.49,-122.24,500001,2.5833,4,191,112.0,322,1
17068,975,37.55,-122.24,435900,6.7413,3,2198,1175.0,6164,0
17069,623,37.53,-122.25,422500,7.6864,3,1677,664.0,4428,1
17070,907,37.53,-122.26,311800,6.2007,3,1690,1109.0,5233,0
17071,292,37.52,-122.25,366000,4.3594,3,876,291.0,1472,1
17072,851,37.52,-122.21,87500,2.7399,3,1639,945.0,2962,1
17073,1597,37.48,-122.19,265300,4.1776,3,5380,1646.0,7067,1
17074,216,37.48,-122.21,237500,2.9286,3,326,216.0,505,1
17075,335,37.48,-122.21,218100,3.0147,3,1771,335.0,1326,1
17076,160,37.48,-122.2,270000,1.9844,3,991,166.0,640,1
17077,140,37.48,-122.2,233600,5.1654,3,652,155.0,733,1
17078,243,37.48,-122.2,263500,3.4427,3,610,258.0,1170,1
17079,173,37.48,-122.19,267000,4.2708,3,492,165.0,886,1
17080,292,37.48,-122.19,286900,4.5568,3,608,269.0,1300,1
17081,301,37.47,-122.19,312300,4.8068,3,589,263.0,1371,1
17082,362,37.47,-122.2,278200,4.2083,3,846,332.0,1927,1
17083,267,37.47,-122.2,320800,3.1989,3,939,266.0,1053,1
17084,331,37.47,-122.2,232800,2.8258,3,1587,369.0,1403,1
17085,334,37.47,-122.21,202800,2.92,4,1991,415.0,1266,1
17086,497,37.47,-122.21,211000,3.0472,4,1966,555.0,1777,1
17087,175,37.47,-122.21,255300,3.2708,4,497,162.0,733,1
17088,1743,37.47,-122.22,322800,3.3268,4,4124,1943.0,7740,1
17089,109,37.47,-122.22,166700,2.5,4,398,113.0,367,1
17090,1549,37.47,-122.22,272800,3.1864,4,3571,1612.0,5956,1
17091,717,37.48,-122.23,267700,3.3015,4,1895,805.0,3108,1
17092,1265,37.47,-122.23,276600,3.623,4,3057,1259.0,5264,1
17093,388,37.48,-122.23,298400,2.7969,4,879,399.0,1578,1
17094,436,37.47,-122.24,318600,4.5556,4,1148,491.0,2283,1
17095,432,37.47,-122.24,303100,3.929,4,1117,433.0,2021,1
17096,427,37.46,-122.23,363700,4.2232,4,1015,464.0,2643,1
17097,933,37.46,-122.23,333800,4.4167,4,2103,1039.0,4670,1
17098,980,37.46,-122.25,443300,7.1088,4,2681,950.0,6841,1
17099,845,37.46,-122.24,343500,6.1043,4,2254,781.0,4686,1
17100,421,37.45,-122.26,496000,5.9285,4,986,441.0,2742,1
17101,1075,37.46,-122.23,343600,5.6629,4,3081,1057.0,6090,1
17102,502,37.46,-122.22,342700,4.3214,4,1208,495.0,2586,1
17103,660,37.45,-122.23,395100,5.0457,4,1586,723.0,4177,1
17104,246,37.45,-122.23,469900,7.7932,4,758,235.0,1617,1
17105,504,37.46,-122.22,409300,6.0255,4,1182,546.0,2888,1
17106,209,37.46,-122.2,500001,9.8892,4,976,208.0,1723,1
17107,247,37.44,-122.2,500001,15.0001,4,722,270.0,2328,1
17108,484,37.44,-122.22,500001,15.0001,4,1318,501.0,4281,1
17109,301,37.46,-122.21,500001,10.8758,4,921,322.0,2560,1
17110,207,37.46,-122.21,500001,15.0001,4,577,207.0,1777,1
17111,258,37.46,-122.18,500001,15.0001,3,831,293.0,2529,1
17112,365,37.47,-122.2,500001,9.9025,3,985,389.0,2959,1
17113,327,37.47,-122.18,500001,13.367,3,852,328.0,2848,1
17114,414,37.47,-122.16,341700,5.397,3,1006,437.0,2581,1
17115,408,37.48,-122.17,352700,5.9629,3,1178,401.0,2427,1
17116,852,37.47,-122.16,162600,2.6506,3,3091,852.0,3687,1
17117,457,37.48,-122.16,157300,2.3769,3,1949,479.0,2238,1
17118,5,37.5,-122.14,500001,15.0001,3,13,4.0,30,1
17119,239,37.48,-122.14,148900,4.0039,3,981,236.0,1210,1
17120,373,37.47,-122.14,160600,3.7917,3,1931,412.0,2081,1
17121,188,37.48,-122.12,159400,3.8194,3,795,177.0,880,1
17122,371,37.47,-122.13,173400,5.0893,3,1546,353.0,1630,1
17123,323,37.46,-122.13,159400,2.5294,3,1385,334.0,1576,1
17124,287,37.46,-122.13,159600,3.7312,3,1133,300.0,1321,1
17125,287,37.45,-122.12,155700,2.0096,3,955,314.0,1276,1
17126,511,37.46,-122.13,185600,3.2642,3,1711,573.0,2247,1
17127,301,37.47,-122.13,166700,4.983,3,1126,294.0,1480,1
17128,705,37.47,-122.14,156600,2.8868,3,2909,815.0,3373,1
17129,417,37.47,-122.15,145500,2.7993,3,1634,382.0,1844,1
17130,316,37.47,-122.15,151500,3.0521,3,1331,301.0,1560,1
17131,1147,37.46,-122.15,308600,3.6712,3,2678,1244.0,4198,1
17132,1763,37.46,-122.14,189000,2.4375,3,4165,2009.0,5580,1
17133,242,37.47,-122.15,326400,5.6407,3,566,239.0,1295,1
17134,374,37.46,-122.15,379600,5.6234,3,794,412.0,1995,1
17135,366,37.46,-122.16,417800,6.227,3,844,348.0,2068,1
17136,42,37.45,-122.16,412500,7.6129,3,76,41.0,196,1
17137,733,37.46,-122.16,410200,4.2667,3,1403,661.0,2663,1
17138,282,37.46,-122.17,500001,9.459,3,1044,332.0,2312,1
17139,1138,37.46,-122.19,500001,4.1985,3,2002,1183.0,5419,1
17140,378,37.45,-122.17,500001,4.4531,3,766,396.0,1828,1
17141,232,37.45,-122.17,500001,5.1995,3,388,242.0,1025,1
17142,385,37.45,-122.18,460200,4.4688,3,817,437.0,2061,1
17143,1264,37.45,-122.18,394300,4.0,3,2128,1360.0,5257,1
17144,439,37.45,-122.19,464600,5.1032,4,853,414.0,1636,1
17145,346,37.44,-122.18,500001,8.2436,4,948,347.0,2237,1
17146,465,37.44,-122.19,500001,9.3198,4,1203,456.0,3383,1
17147,631,37.44,-122.19,500001,8.9955,4,1616,618.0,4402,1
17148,532,37.43,-122.2,500001,7.3681,4,1350,528.0,3626,1
17149,199,37.44,-122.21,500001,4.6908,4,486,193.0,1140,1
17150,417,37.43,-122.2,444500,5.2421,4,1050,412.0,2223,1
17151,406,37.43,-122.19,472800,6.6136,4,937,420.0,2392,1
17152,655,37.43,-122.2,500001,5.2391,4,1337,744.0,3294,1
17153,271,37.43,-122.21,500001,8.6963,4,727,254.0,1606,1
17154,888,37.43,-122.21,500001,5.7211,4,1843,1012.0,5741,1
17155,300,37.42,-122.23,500001,7.4542,4,512,320.0,1945,1
17156,116,37.42,-122.19,500001,8.4375,4,295,167.0,932,1
17157,146,37.43,-122.21,500001,9.7796,4,324,134.0,975,1
17158,79,37.42,-122.21,500001,11.9666,4,191,72.0,564,1
17159,192,37.4,-122.2,500001,8.2782,4,540,194.0,1296,1
17160,324,37.4,-122.2,500001,10.0481,4,980,338.0,2612,1
17161,559,37.38,-122.21,500001,11.3176,4,1489,578.0,4518,1
17162,424,37.35,-122.2,500001,13.2986,3,1173,442.0,3095,1
17163,223,37.37,-122.21,500001,8.2883,4,613,217.0,1476,1
17164,218,37.37,-122.22,350000,5.1831,4,322,202.0,440,1
17165,242,37.36,-122.22,500001,8.7382,4,600,243.0,1559,1
17166,283,37.4,-122.22,500001,15.0001,4,814,287.0,2297,1
17167,369,37.45,-122.25,500001,10.2811,4,927,365.0,2999,1
17168,153,37.45,-122.27,500001,6.3824,4,353,136.0,830,1
17169,377,37.43,-122.24,500001,7.652,4,934,361.0,2410,1
17170,215,37.43,-122.27,500001,15.0001,4,629,223.0,1601,1
17171,53,37.39,-122.25,500001,10.6514,4,153,42.0,370,1
17172,154,37.38,-122.26,500001,7.8633,4,415,164.0,1103,1
17173,798,37.41,-122.29,500001,10.6868,4,2149,854.0,6373,1
17174,149,37.51,-122.46,411300,5.6286,4,399,151.0,949,1
17175,381,37.5,-122.47,334600,4.875,4,1086,416.0,2297,1
17176,195,37.5,-122.47,319200,3.1937,4,404,259.0,950,1
17177,270,37.51,-122.48,318500,4.7578,4,761,278.0,1564,1
17178,774,37.51,-122.47,364300,6.7606,4,2222,764.0,4974,1
17179,1148,37.52,-122.44,345100,5.9919,4,3502,1179.0,7077,1
17180,805,37.5,-122.53,331100,6.1896,4,2199,807.0,4768,1
17181,535,37.54,-122.49,368000,6.3256,4,1527,545.0,3456,1
17182,241,37.53,-122.51,355800,7.2929,4,672,262.0,1574,1
17183,124,37.51,-122.5,371800,8.2364,4,355,137.0,749,1
17184,259,37.5,-122.49,500000,4.5625,4,801,309.0,1209,1
17185,1989,37.43,-122.43,354300,4.8405,4,5467,2249.0,11999,1
17186,277,37.46,-122.34,500001,7.439,4,576,293.0,1799,1
17187,161,37.34,-122.38,456300,7.7773,4,400,209.0,1054,1
17188,92,37.39,-122.33,500001,6.2263,4,232,102.0,573,1
17189,507,37.32,-122.27,277700,5.3951,4,1346,534.0,2607,1
17190,502,37.24,-122.27,319400,5.1002,4,1581,593.0,2762,1
17191,220,37.18,-122.38,286100,3.3047,4,941,315.0,1746,1
17192,1294,34.44,-119.77,295300,2.4717,4,2312,1313.0,5652,1
17193,220,34.45,-119.78,450000,4.2109,4,1515,353.0,1830,0
17194,380,34.45,-119.79,348700,5.8635,4,1076,433.0,2746,1
17195,618,34.45,-119.75,395000,4.1375,4,1504,677.0,3578,1
17196,251,34.44,-119.75,327300,1.8432,4,524,298.0,1080,1
17197,548,34.44,-119.76,290900,2.4701,4,1092,582.0,1985,1
17199,328,34.48,-119.78,500001,7.9248,4,1007,322.0,2377,1
17200,575,34.5,-119.75,438400,5.9522,0,1479,579.0,3563,1
17201,256,34.45,-119.78,500001,6.4744,4,705,306.0,2077,1
17203,631,34.43,-119.73,340400,4.5278,4,1383,654.0,2703,1
17204,950,34.44,-119.74,294500,3.4047,4,1861,1031.0,4257,1
17205,576,34.43,-119.72,279500,2.5139,0,1091,656.0,2491,1
17206,313,34.43,-119.72,275000,2.5694,0,777,299.0,984,1
17207,310,34.43,-119.72,357400,3.6719,0,746,329.0,1332,1
17208,304,34.43,-119.72,320600,2.6014,0,521,309.0,1156,1
17209,356,34.43,-119.72,243800,2.3454,0,753,377.0,1028,1
17210,346,34.43,-119.71,255000,2.1974,0,681,372.0,1170,1
17211,499,34.42,-119.71,267000,3.1563,0,1253,499.0,1643,1
17212,384,34.43,-119.71,279200,2.6429,0,790,417.0,1572,1
17213,443,34.44,-119.72,500001,6.3997,0,1256,509.0,3265,1
17214,355,34.44,-119.71,443000,4.1316,0,711,343.0,1837,1
17215,322,34.43,-119.7,418400,5.1545,0,678,306.0,1462,1
17216,497,34.43,-119.71,458600,3.5213,0,1005,536.0,2408,1
17217,409,34.43,-119.7,320600,2.6875,0,758,467.0,1486,1
17218,272,34.43,-119.7,300000,2.125,0,412,289.0,977,1
17219,527,34.47,-119.7,500001,7.7261,0,1304,569.0,3725,1
17220,502,34.47,-119.72,381800,5.8411,0,1265,533.0,3262,1
17221,351,34.45,-119.71,384400,5.5922,0,988,363.0,2183,1
17222,355,34.44,-119.71,376000,5.3184,0,927,367.0,2220,1
17223,358,34.44,-119.72,293800,4.7,0,663,342.0,1781,1
17224,268,34.44,-119.72,289900,3.8819,0,700,304.0,1489,1
17225,367,34.44,-119.73,351100,4.8021,4,973,390.0,2114,1
17226,294,34.45,-119.73,415600,6.7449,0,763,328.0,2261,1
17227,283,34.44,-119.74,353000,2.8,4,503,282.0,1251,1
17228,409,34.45,-119.74,383100,6.0597,0,1092,388.0,2526,1
17229,269,34.44,-119.69,500001,6.8406,0,666,271.0,1989,1
17230,442,34.43,-119.69,443600,4.149,0,1011,485.0,2440,1
17231,385,34.43,-119.7,318800,2.6205,0,654,369.0,1402,1
17232,263,34.43,-119.69,280600,2.875,0,671,311.0,1257,1
17233,476,34.43,-119.69,387700,5.8311,0,1150,497.0,2801,1
17234,374,34.44,-119.68,500001,8.7394,0,917,398.0,2600,1
17235,383,34.47,-119.67,500001,4.9757,0,1995,422.0,2700,1
17236,397,34.44,-119.66,500001,6.5631,0,1014,413.0,2790,1
17237,979,34.43,-119.66,500001,3.8456,0,2591,1059.0,5509,1
17238,538,34.44,-119.67,463800,5.2888,0,1316,537.0,3202,1
17239,325,34.43,-119.69,228100,2.5104,0,1082,343.0,1273,1
17240,445,34.43,-119.68,236000,2.9896,0,1693,462.0,1961,1
17241,380,34.43,-119.68,251200,3.5208,0,1267,386.0,1785,1
17242,420,34.38,-119.67,364300,3.1625,0,849,526.0,1814,1
